2025-07-03T17:34:03.084+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'queryDslQuerydslPredicateOperationCustomizer'
2025-07-03T17:34:03.085+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocConfiguration$SpringDocWebFluxSupportConfiguration'
2025-07-03T17:34:03.086+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webFluxSupportConverter'
2025-07-03T17:34:03.086+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'webFluxSupportConverter' via factory method to bean named 'springdocObjectMapperProvider'
2025-07-03T17:34:03.087+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocConfiguration$SpringDocSpringDataWebPropertiesProvider'
2025-07-03T17:34:03.088+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springDataWebPropertiesProvider'
2025-07-03T17:34:03.089+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocConfiguration$WebConversionServiceConfiguration'
2025-07-03T17:34:03.089+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webConversionServiceProvider'
2025-07-03T17:34:03.090+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'localSpringDocParameterNameDiscoverer'
2025-07-03T17:34:03.091+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'additionalModelsConverter'
2025-07-03T17:34:03.092+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'additionalModelsConverter' via factory method to bean named 'springdocObjectMapperProvider'
2025-07-03T17:34:03.092+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'fileSupportConverter'
2025-07-03T17:34:03.093+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'fileSupportConverter' via factory method to bean named 'springdocObjectMapperProvider'
2025-07-03T17:34:03.093+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'responseSupportConverter'
2025-07-03T17:34:03.094+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'responseSupportConverter' via factory method to bean named 'springdocObjectMapperProvider'
2025-07-03T17:34:03.094+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'schemaPropertyDeprecatingConverter'
2025-07-03T17:34:03.095+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'polymorphicModelConverter'
2025-07-03T17:34:03.095+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'polymorphicModelConverter' via factory method to bean named 'springdocObjectMapperProvider'
2025-07-03T17:34:03.097+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'openAPIBuilder'
2025-07-03T17:34:03.098+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'securityParser'
2025-07-03T17:34:03.099+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'propertyResolverUtils'
2025-07-03T17:34:03.100+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'propertyResolverUtils' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@35d08e6c'
2025-07-03T17:34:03.100+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'propertyResolverUtils' via factory method to bean named 'messageSource'
2025-07-03T17:34:03.100+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'propertyResolverUtils' via factory method to bean named 'org.springdoc.core.properties.SpringDocConfigProperties'
2025-07-03T17:34:03.101+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'securityParser' via factory method to bean named 'propertyResolverUtils'
2025-07-03T17:34:03.104+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'openAPIBuilder' via factory method to bean named 'securityParser'
2025-07-03T17:34:03.105+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'openAPIBuilder' via factory method to bean named 'org.springdoc.core.properties.SpringDocConfigProperties'
2025-07-03T17:34:03.105+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'openAPIBuilder' via factory method to bean named 'propertyResolverUtils'
2025-07-03T17:34:03.107+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'modelConverterRegistrar'
2025-07-03T17:34:03.108+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pageableOpenAPIConverter'
2025-07-03T17:34:03.109+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocPageableConfiguration'
2025-07-03T17:34:03.109+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pageableOpenAPIConverter' via factory method to bean named 'springdocObjectMapperProvider'
2025-07-03T17:34:03.110+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sortOpenAPIConverter'
2025-07-03T17:34:03.111+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocSortConfiguration'
2025-07-03T17:34:03.112+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'sortOpenAPIConverter' via factory method to bean named 'springdocObjectMapperProvider'
2025-07-03T17:34:03.126+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'operationBuilder'
2025-07-03T17:34:03.127+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterBuilder'
2025-07-03T17:34:03.128+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'delegatingMethodParameterCustomizer'
2025-07-03T17:34:03.131+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'parameterBuilder' via factory method to bean named 'propertyResolverUtils'
2025-07-03T17:34:03.131+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'parameterBuilder' via factory method to bean named 'springdocObjectMapperProvider'
2025-07-03T17:34:03.134+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestBodyBuilder'
2025-07-03T17:34:03.134+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestBodyBuilder' via factory method to bean named 'parameterBuilder'
2025-07-03T17:34:03.135+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'operationBuilder' via factory method to bean named 'parameterBuilder'
2025-07-03T17:34:03.135+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'operationBuilder' via factory method to bean named 'requestBodyBuilder'
2025-07-03T17:34:03.135+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'operationBuilder' via factory method to bean named 'securityParser'
2025-07-03T17:34:03.136+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'operationBuilder' via factory method to bean named 'propertyResolverUtils'
2025-07-03T17:34:03.137+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'genericReturnTypeParser'
2025-07-03T17:34:03.138+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springDocProviders'
2025-07-03T17:34:03.140+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'routerFunctionProvider'
2025-07-03T17:34:03.140+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.webmvc.core.configuration.SpringDocWebMvcConfiguration$SpringDocWebMvcRouterConfiguration'
2025-07-03T17:34:03.142+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'springDocProviders' via factory method to bean named 'springdocObjectMapperProvider'
2025-07-03T17:34:03.143+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springDocCustomizers'
2025-07-03T17:34:03.147+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocSecurityConfiguration$SpringSecurityLoginEndpointConfiguration'
2025-07-03T17:34:03.148+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocSecurityConfiguration'
2025-07-03T17:34:03.156+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springdoc.core.configuration.SpringDocSecurityConfiguration$SpringSecurityLoginEndpointConfiguration' via constructor to bean named 'org.springdoc.core.configuration.SpringDocSecurityConfiguration'
2025-07-03T17:34:03.156+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocUIConfiguration'
2025-07-03T17:34:03.158+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'openApiResource'
2025-07-03T17:34:03.159+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestBuilder'
2025-07-03T17:34:03.160+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestBuilder' via factory method to bean named 'parameterBuilder'
2025-07-03T17:34:03.160+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestBuilder' via factory method to bean named 'requestBodyBuilder'
2025-07-03T17:34:03.161+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestBuilder' via factory method to bean named 'operationBuilder'
2025-07-03T17:34:03.161+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestBuilder' via factory method to bean named 'localSpringDocParameterNameDiscoverer'
2025-07-03T17:34:03.163+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'responseBuilder'
2025-07-03T17:34:03.164+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'responseBuilder' via factory method to bean named 'operationBuilder'
2025-07-03T17:34:03.164+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'responseBuilder' via factory method to bean named 'genericReturnTypeParser'
2025-07-03T17:34:03.164+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'responseBuilder' via factory method to bean named 'org.springdoc.core.properties.SpringDocConfigProperties'
2025-07-03T17:34:03.164+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'responseBuilder' via factory method to bean named 'propertyResolverUtils'
2025-07-03T17:34:03.166+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'openApiResource' via factory method to bean named 'requestBuilder'
2025-07-03T17:34:03.166+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'openApiResource' via factory method to bean named 'responseBuilder'
2025-07-03T17:34:03.167+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'openApiResource' via factory method to bean named 'operationBuilder'
2025-07-03T17:34:03.167+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'openApiResource' via factory method to bean named 'org.springdoc.core.properties.SpringDocConfigProperties'
2025-07-03T17:34:03.167+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'openApiResource' via factory method to bean named 'springDocProviders'
2025-07-03T17:34:03.167+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'openApiResource' via factory method to bean named 'springDocCustomizers'
2025-07-03T17:34:03.171+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'swaggerConfigResource'
2025-07-03T17:34:03.172+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'swaggerConfigResource' via factory method to bean named 'swaggerWelcome'
2025-07-03T17:34:03.173+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$AspectJAutoProxyingConfiguration$CglibAutoProxyConfiguration'
2025-07-03T17:34:03.173+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$AspectJAutoProxyingConfiguration'
2025-07-03T17:34:03.174+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration'
2025-07-03T17:34:03.175+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration'
2025-07-03T17:34:03.175+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'applicationAvailability'
2025-07-03T17:34:03.177+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.jta.JtaAutoConfiguration'
2025-07-03T17:34:03.178+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration$Hikari'
2025-07-03T17:34:03.179+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration$Hikari' via constructor to bean named 'dataSource'
2025-07-03T17:34:03.180+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration'
2025-07-03T17:34:03.180+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration'
2025-07-03T17:34:03.181+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration'
2025-07-03T17:34:03.181+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.TransactionManagerCustomizationAutoConfiguration'
2025-07-03T17:34:03.182+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'platformTransactionManagerCustomizers'
2025-07-03T17:34:03.183+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionExecutionListeners'
2025-07-03T17:34:03.185+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.transaction-org.springframework.boot.autoconfigure.transaction.TransactionProperties'
2025-07-03T17:34:03.188+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$PersistenceManagedTypesConfiguration'
2025-07-03T17:34:03.188+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionManager'
2025-07-03T17:34:03.196+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfiguration'
2025-07-03T17:34:03.197+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration'
2025-07-03T17:34:03.197+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'standardJacksonObjectMapperBuilderCustomizer'
2025-07-03T17:34:03.198+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
2025-07-03T17:34:03.201+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'standardJacksonObjectMapperBuilderCustomizer' via factory method to bean named 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
2025-07-03T17:34:03.203+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterNamesModule'
2025-07-03T17:34:03.203+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration'
2025-07-03T17:34:03.206+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonMixinModule'
2025-07-03T17:34:03.207+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonMixinConfiguration'
2025-07-03T17:34:03.208+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonMixinModuleEntries'
2025-07-03T17:34:03.208+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonMixinModuleEntries' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@1ae8bcbc'
2025-07-03T17:34:03.218+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonMixinModule' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@1ae8bcbc'
2025-07-03T17:34:03.218+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonMixinModule' via factory method to bean named 'jsonMixinModuleEntries'
2025-07-03T17:34:03.220+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonComponentModule'
2025-07-03T17:34:03.220+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration'
2025-07-03T17:34:03.225+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonGeoModule'
2025-07-03T17:34:03.225+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.web.config.SpringDataJacksonConfiguration'
2025-07-03T17:34:03.229+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pageModule'
2025-07-03T17:34:03.231+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'geoJsonModule'
2025-07-03T17:34:03.231+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.mongodb.config.GeoJsonConfiguration'
2025-07-03T17:34:03.239+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration'
2025-07-03T17:34:03.241+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration'
2025-07-03T17:34:03.241+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonObjectMapper'
2025-07-03T17:34:03.242+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonObjectMapperBuilder' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@1ae8bcbc'
2025-07-03T17:34:03.242+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonObjectMapperBuilder' via factory method to bean named 'standardJacksonObjectMapperBuilderCustomizer'
2025-07-03T17:34:03.246+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonObjectMapper' via factory method to bean named 'jacksonObjectMapperBuilder'
2025-07-03T17:34:03.263+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration'
2025-07-03T17:34:03.264+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration'
2025-07-03T17:34:03.265+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'lifecycleProcessor'
2025-07-03T17:34:03.265+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties'
2025-07-03T17:34:03.266+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'lifecycleProcessor' via factory method to bean named 'spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties'
2025-07-03T17:34:03.269+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration'
2025-07-03T17:34:03.270+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.data.jpa.JpaRepositoriesAutoConfiguration'
2025-07-03T17:34:03.271+02:00 DEBUG 26904 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.jpa.util.JpaMetamodelCacheCleanup'
